ticker,corp_name,delisting_date,delisting_reason,corp_code,listed_company
023460,CNH,20250714,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,00149266,0
226440,한송네오텍,20250619,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,01101722,0
323230,엠에프엠코리아,20250619,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,01384477,0
071460,위니아,20250618,감사의견 거절(감사범위 제한 및 계속기업가정 불확실성),00300557,0
072520,제넨바이오,20250618,감사의견 거절(감사범위 제한 및 계속기업 가정 불확실성),00408956,0
283100,노보믹스,20250528,외부감사인의 감사의견 의견거절,01332137,0
012600,청호ICT,20250527,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정",00151863,0
258540,에스엘테라퓨틱스,20250507,감사의견 의견거절,01109122,0
214870,한울BnC,20250331,감사의견 거절(감사범위 제한 및 계속기업가정 불확실성),00820389,0
038340,MIT,20250328,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,00215976,0
268600,셀리버리,20250307,감사의견 거절(감사범위 제한 및 계속기업 가정 불확실성),01182444,0
446600,카이바이오텍,20250225,지정자문인 선임계약 해지 후 30일 이내 미체결('25.2.11限),01671601,0
078940,퀀타피아,20250219,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,00501970,0
299910,애닉,20250214,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,01259056,0
160600,이큐셀,20250214,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,00818472,0
900280,골든센츄리,20250108,"사업보고서, 반기보고서 또는 분기보고서 미제출로 상장규정 제53조제1항제6호에 따라 관리종목으로 지정된 상태에서 공시규정 제19조제1항에 따른 사업보고서, 반기보고서 또는 분기보고서를 법정제출기한내 미제출",01168143,0
214310,에스엘에너지,20241223,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,00957568,0
419700,이브이파킹서비스,20241212,지정자문인 선임계약 해지 후 30일 이내 미체결('24.11.28限),01695498,0
062860,티엘아이,20241114,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,00261887,0
263540,어스앤에어로스페이스,20241106,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,00971090,0
053590,한국테크놀로지,20241007,해산사유 발생(파산선고),00355548,0
286000,씨엔티드림,20241007,외부감사인의 감사의견 의견거절,01114559,0
089530,에이티세미콘,20240906,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정,00458562,0
258250,셀젠텍,20240830,지정자문인 선임계약 해지 후 30일 이내 미체결(2024.8.16 限),01117918,0
299670,에스엠비나,20240816,지정자문인 선임계약 해지 후 30일 이내 미체결(2024.8.1 限),01203507,0
065560,녹원씨엔아이,20240729,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,00393469,0
136510,스마트솔루션즈,20240725,감사의견 거절,00763358,0
181340,이즈미디어,20240710,감사범위 제한,00861720,0
058530,파나케이아,20240625,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,00353018,0
006580,대양제지,20240621,상장폐지 신청('24.05.17),00111227,0
163430,디피코,20240618,'22사업연도 감사의견 의견거절 및 '23사업연도 사업보고서 미제출,01072518,0
161570,THE MIDONG,20240617,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,00945208,0
148140,비디아이,20240607,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,00610490,0
030790,비케이탑스,20240513,감사의견 의견거절 2년 계속,00273615,0
058220,아리온,20240503,감사의견 거절(감사범위 제한 및 계속기업 존속능력에 대한 불확실성),00441128,0
322190,베른,20240425,감사의견 의견거절(감사범위제한),01412938,0
248020,젬,20240405,외부감사인의 감사의견 의견거절,01169498,0
150440,피노텍,20240321,외부감사인의 감사의견 의견거절,00990262,0
114120,크루셜텍,20240215,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,00618401,0
141020,디에스앤엘,20240103,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,00812362,0
138690,엘아이에스,20231206,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,00670085,0
015540,에코바이브,20231107,감사의견 의견거절 2년 계속,00108065,0
069110,코스온,20231020,감사의견 거절(감사범위 제한),00402989,0
242350,피엔아이컴퍼니,20230918,지정자문인 선임계약 해지 후 30일 이내 미체결(2023.9.4 限),00990563,0
048260,오스템임플란트,20230814,상장폐지 신청('23.06.28),00341916,0
348840,데이드림엔터,20230810,상장폐지 신청,01343735,0
078650,지나인제약,20230721,감사의견 거절(감사범위 제한 및 계속기업가정 불확실성),00477257,0
096640,멜파스,20230717,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,00609315,0
285770,라이프사이언스테크놀로지,20230612,외부감사인의 감사의견 의견거절,01187175,0
281310,바이오시네틱스,20230612,외부감사인의 감사의견 의견거절,01186671,0
050540,엠피씨플러스,20230508,감사의견 거절(감사범위 제한),00302078,0
140290,청광건설,20230508,상장폐지 신청,00599489,0
135160,무송지오씨,20230502,발행한 어음 또는 수표가 주거래은행에 의하여 최종부도로 결정되거나 거래은행에 의한 거래정지,00657756,0
215050,비엔디생활건강,20230421,감사의견 의견거절(감사범위제한),01055317,0
267060,명진홀딩스,20230418,지정자문인 선임계약 해지 후 30일 이내 미체결(2023.4.4 限),01190513,0
058420,제이웨이,20230414,감사의견 거절(감사범위 제한 및 계속기업가정 불확실성),00359474,0
271850,다이오진,20230412,지정자문인 선임계약 해지 후 30일 이내 미체결(2023.3.29 限),01163050,0
267810,앙츠,20230404,지정자문인 선임계약 해지 후 30일 이내 미체결(2023.3.21 限),01187865,0
056000,코원플레이,20230330,감사의견 거절(감사범위 제한 및 계속기업가정 불확실성),00361266,0
064510,유네코,20230117,감사의견 거절(감사범위 제한 및 계속기업 존속능력 불확실성),00127699,0
329020,오션스톤,20221227,지정자문인 선임계약 해지 후 30일 이내 미체결(2022.12.13 限),01388631,0
158310,참존글로벌,20221109,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,00923899,0
060300,레드로버,20221104,기업의 계속성 및 경영의 투명성 등을 종합적을 고려하여 상장폐지기준에 해당한다고 결정,00364795,0
347140,케이프이에스제4호,20221031,상장예비심사 청구서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소,01428249,0
126870,뉴로스,20221026,감사의견 거절(감사범위 제한 및 계속기업 존속능력 불확실성),00638539,0
182690,테라셈,20221017,감사의견 거절(감사범위 제한),00411905,0
090740,연이비앤티,20221017,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,00495554,0
046110,한일네트웍스,20221005,상장폐지 신청('22.08.31),00277736,0
127160,매직마이크로,20220922,감사의견 거절(감사범위 제한 및 계속기업 존속능력 불확실성),00806972,0
053110,소리바다,20220907,감사의견 거절(감사범위 제한),00352718,0
176440,에이치엔티,20220627,기업의 계속성 및 경영의 투명성 등을 종합적을 고려하여 상장폐지기준에 해당한다고 결정,00872452,0
309900,티티씨디펜스,20220616,외부감사인의 감사의견 의견거절,01350638,0
220630,맘스터치,20220531,상장폐지 신청('22.03.30),01089855,0
050320,에스에이치엔엘,20220531,감사의견 거절,00245898,0
052190,세영디앤씨,20220527,감사의견 거절(감사범위 제한 및 계속기업 존속능력에 대한 불확실성),00347877,0
950180,SNK,20220518,상장폐지 신청('22.04.14),01338724,0
240340,인터코스,20220517,외부감사인의 감사의견 의견거절,01117592,0
225850,미애부,20220427,감사의견 의견거절(감사범위제한 및 계속기업 존속불확실성),00866594,0
225860,엠앤씨생명과학,20220427,감사의견 의견거절(감사범위제한 및 계속기업 존속불확실성),01116274,0
053660,현진소재,20220426,감사의견 거절(감사범위 제한 및 계속기업 존속능력에 대한 불확실성),00188715,0
039670,스포츠서울,20220420,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,00298687,0
270020,이십일스토어,20220414,사업보고서 법정제출기한('22.3.31限) 내 미제출,01183407,0
153360,하이골드3호,20220411,감사의견 부적정,00905316,0
066110,한프,20220406,감사의견 거절(감사범위 제한),00226228,0
327970,케어룸의료산업,20220311,상장폐지 신청,01344752,0
114570,지스마트글로벌,20220223,감사의견 거절(감사범위 제한 및 계속기업 존속능력에 대한 불확실성),00673976,0
007630,폴루스바이오팜,20220222,감사의견 의견거절 2년 계속,00167280,0
221610,자안바이오,20220105,발행한 어음 또는 수표가 주거래은행에 의하여 최종부도로 결정되거나 거래은행에 의한 거래정지,00493431,0
045890,GV,20211220,해산사유 발생(파산선고),00455112,0
087730,이엠네트웍스,20211008,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,00496225,0
033110,코너스톤네트웍스,20211008,감사의견 거절(감사범위 제한 및 계속기업 존속능력에 대한 불확실성),00194275,0
039230,에이아이비트,20211006,감사의견 거절(감사범위 제한),00295370,0
111820,지유온,20210930,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,00689418,0
141070,맥스로텍,20210916,발행한 어음 또는 수표가 주거래은행에 의하여 최종부도로 결정되거나 거래은행에 의한 거래정지,00678096,0
080440,에스제이케이,20210913,해산사유 발생(파산선고),00366793,0
033430,디에스티,20210902,감사의견 한정(감사범위 제한),00244419,0
354230,폭스소프트,20210901,지정자문인 선임계약 해지 후 30일 이내 미체결(2021.8.18 限),01418260,0
086250,이노와이즈,20210831,감사의견 거절(감사범위 제한),00166333,0
038160,팍스넷,20210823,감사의견 거절(감사범위 제한 및 계속기업 존속능력에 대한 불확실성),00334624,0
033600,럭슬,20210811,감사의견 거절(감사범위 제한),00264787,0
065620,제낙스,20210809,감사의견 거절(감사범위 제한 및 계속기업 존속능력에 대한 불확실성),00201788,0
900080,에스앤씨엔진그룹,20210614,"법정제출기한까지 사업보고서를 제출하지 아니한 후, 법정제출기한의 다음날부터 10일이내에 사업보고서를 제출하지 아니함 ",00786331,0
226350,아이엠텍,20210611,감사의견 거절(감사범위 제한),00809517,0
195440,퓨전,20210610,감사의견 거절(감사범위 제한 및 계속기업 존속능력에 대한 불확실성),01113949,0
008800,행남사,20210607,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,00164362,0
073070,에이팸,20210604,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당,00235147,0
120780,전우정밀,20210506,분산요건 미달,00673301,0
224880,SGA클라우드서비스,20210506,분산요건 미달,01137897,0
102210,에이치디,20210419,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,00299358,0
028040,미래SCI,20210413,"최근 2년간 3회 이상 공시규정 제19조제1항의 규정에 의한 사업보고서, 반기보고서 또는 분기보고서 법정제출기한 내 미제출",00111865,0
329050,구스앤홈,20210413,사업보고서 법정제출기한('21.3.31限)내 미제출,01337114,0
036260,이매진아시아,20210215,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당,00122339,0
241510,이에스산업,20210126,지정자문인 선임계약 해지 후 30일 이내 미체결(2021.1.13 限),01119387,0
271780,비엔에프코퍼레이션,20201105,상장폐지 신청('20.10.13),01221947,0
194510,파티게임즈,20200909,감사의견거절(감사범위 제한),00977696,0
204990,코썬바이오,20200811,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,00874195,0
065940,바이오빌,20200731,감사의견 거절(감사범위 제한 및 계속기업 존속능력에 대한 불확실성),00155382,0
149940,모다,20200710,감사의견거절(감사범위 제한),00757816,0
134780,화진,20200702,감사의견거절(감사범위제한),00238977,0
112240,에스에프씨,20200630,감사의견 거절(감사범위 제한),00450339,0
005450,신한,20200630,감사의견 의견거절 2년 계속,00173740,0
183350,LPK로보틱스,20200617,"외부감사인의 감사의견 거절(감사범위 제한), 감사의견 한정(감사범위 제한)",00989327,0
103130,웅진에너지,20200601,감사의견 의견거절 2년 계속,00609485,0
094190,이엘케이,20200522,감사의견 거절(감사범위 제한 및 계속기업 존속능력에 대한 불확실성),00379016,0
900040,차이나그레이트,20200522,"법정제출기한까지 사업보고서를 제출하지 아니한 후, 법정제출기한의 다음날부터 10일이내에 사업보고서를 제출하지 아니함 ",00695464,0
030270,에스마크,20200521,감사의견거절(감사범위제한 및 계속기업 존속 불확실),00100258,0
054340,피앤텔,20200521,감사의견 거절(감사범위 제한 및 계속기업 존속능력에 대한 불확실성),00302120,0
197210,리드,20200514,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,00601641,0
205290,케미메디,20200513,외부감사인의 감사의견 의견거절(감사범위 제한),01086812,0
189540,씨티네트웍스,20200512,감사의견 거절(계속기업 존속능력에 대한 불확실성),00961136,0
159650,하이골드8호,20200427,감사의견 부적정,00930321,0
220110,드림티엔터테인먼트,20200410,사업보고서 법정제출기한('20.3.30限)내 미제출,01066030,0
123260,파인넥스,20200410,"제28조제1항제9호에 따라 관리종목 지정 후 공시규정 제19조제1항에 따른 사업보고서 법정제출기한 내 미제출, 최근 2년간 3회 이상 공시규정 제19조제1항의 규정에 의한 사업보고서, 반기보고서 또는 분기보고서 법정제출기한 내 미제출",00671437,0
311840,대원모방,20200227,지정자문인 선임계약 해지 후 30일 이내 미체결(2020.2.13 限),01195828,0
252370,유쎌,20200227,지정자문인 선임계약 해지 후 30일 이내 미체결(2020.2.13 限),01063963,0
122800,썬텍,20200212,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,00527880,0
035480,제이테크놀로지,20191212,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,00255141,0
017680,데코앤이,20191120,발행한 어음 또는 수표가 주거래은행에 의하여 최종부도로 결정되거나 거래은행에 의한 거래정지,00112819,0
135270,세종머티리얼즈,20191002,파산선고에 따른 해산사유 발생,00619020,0
221670,주노콜렉션,20190716, 지정자문인 선임계약 해지 후 30일 이내 미체결(2019.7.2 限) ,01076550,0
242850,영현무역,20190522,지정자문인 선임계약 해지 후 30일 이내 미체결(2019.5.8 限),01113781,0
065160,에프티이앤이,20190503,감사의견 거절(감사범위 제한),00389387,0
250300,제이에스피브이,20190304,지정자문인 선임계약 해지 후 30일이내 미체결(2019.2.1 限),01018954,0
245030,스페이스솔루션,20190227,상장폐지 신청('19.1.25),00664288,0
900090,차이나하오란,20190102,제28조제1항제9호에 따라 관리종목 지정 후 공시규정 제19조 제1항에 따른 분기보고서 법정기한 내 미제출,00790121,0
272420,극동자동화,20181115,상장폐지 신청('18.11.5),01088458,0
194610,우성아이비,20181012,감사의견거절(감사범위 제한 및 계속기업 존속능력에 대한 불확실성),01011562,0
155960,지디,20181012,감사의견 거절(감사범위 제한),00676122,0
110660,세신버팔로,20181011,지정자문인 선임계약 해지 후 30일이내 미체결(2018.9.20限),00555740,0
032040,C&S자산관리,20181011,감사의견거절(범위제한 및 계속기업 존속능력에 대한 불확실성),00173731,0
081970,넥스지,20181011,감사의견거절(감사범위제한),00584362,0
047440,레이젠,20181011,감사의견거절(감사범위 제한 및 계속기업 존속능력에 대한 불확실성),00324104,0
026260,위너지스,20181011,감사의견거절(감사범위 제한),00207223,0
052290,트레이스,20181011,감사의견거절(감사범위 제한),00348177,0
005980,성지건설,20181004,감사의견 의견거절,00133238,0
251540,에스와이제이,20180907,감사의견 거절(감사범위 제한),01117495,0
138290,지성이씨에스,20180822,상장폐지 신청('18.7.19),00890388,0
043580,에임하이,20180810,감사의견거절(감사범위 제한),00222806,0
144740,피엠디아카데미,20180807,지정자문인 선임계약 해지 후 30일이내 미체결(2018.07.24限),00835734,0
099660,신텍,20180709,발행한 어음 또는 수표가 주거래은행에 의하여 최종부도로 결정되거나 거래은행에 의한 거래정지,00599887,0
900180,완리,20180523,감사의견거절(감사범위 제한),00842327,0
246830,시냅스엠,20180514,감사의견 거절(계속기업 존속능력에 대한 불확실성),01115257,0
235090,태경피엔에스,20180509,감사의견 거절(감사범위 제한),01095892,0
087220,스틸플라워,20180508,감사의견거절(감사범위 제한 및 계속기업 존속능력에 대한 불확실성),00454265,0
099830,씨그널엔터테인먼트그룹,20180504,감사의견거절(감사범위 제한),00232496,0
252940,에스엠로보틱스,20180425,감사의견 거절(감사범위 제한 및 계속기업 존속능력에 대한 불확실성),01111765,0
091270,유디피,20180418,지정자문인 선임계약 해지 후 30일이내 미체결(2018.04.04限),00612115,0
199870,세기리텍,20180328,지정자문인 선임계약 해지후 30일이내 미체결(18.3.14限),00929778,0
051170,썬코어,20180315,'16사업연도 감사의견거절(계속기업 존속능력에 대한 불확실성) 및 '17사업연도 반기 감사의견거절(계속기업 존속능력에 대한 불확실성),00202778,0
039790,위노바,20180309,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,00261735,0
023430,아이이,20171220,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,00100717,0
260490,캐로스,20171129,지정자문인 선임계약 해지 후 30일이내 미체결(2017.11.15限),01018167,0
900050,중국원양자원,20170927,감사의견 의견거절,00722500,0
095300,엔에스브이,20170912,"감사의견 거절(내부회계관리제도상의 취약점, 계속기업가정의 불확실성 및 재고자산 관련 감사범위 제한)",00447478,0
189700,디피앤케이,20170831,지정자문인 선임계약 해지 후 30일이내 미체결(2017.08.17限),00632331,0
204690,다린,20170802,상장폐지 신청('17.07.28),00410678,0
900130,웨이포트,20170725,상장폐지 신청('17.06.22),00823687,0
156170,비앤에스미디어,20170713,지정자문인 선임계약 해지 후 30일이내 미체결(2017.6.29限),00974459,0
004740,보루네오,20170705,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정",00123152,0
165270,금오하이텍,20170607,최종부도 발생,00659815,0
036500,에스에스컴텍,20170511,감사의견 거절(감사범위 제한 및 계속기업 존속능력에 대한 불확실성),00267960,0
086830,신양오라컴,20170508,감사의견 거절(감사범위 제한 및 계속기업 존속능력에 대한 불확실성),00317830,0
058370,비엔씨컴퍼니,20170508,감사범위제한으로 인한 한정의견,00372989,0
090970,코리아01호,20170425,감사의견 의견거절,00580603,0
091000,코리아04호,20170425,감사의견 의견거절,00580630,0
090990,코리아03호,20170425,감사의견 의견거절,00580621,0
090980,코리아02호,20170425,감사의견 의견거절,00580612,0
110570,넥솔론,20170417,자본전액잠식,00636045,0
052270,우전,20170413,자본전액잠식 등,00291231,0
194860,SY이노베이션,20170412,감사의견 거절(감사범위제한),00992312,0
068150,케이엔씨글로벌,20170307,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,00394778,0
066270,SK컴즈,20170227,상장폐지신청('17.02.07),00361725,0
060910,프리젠,20170224,최근 5사업연도 연속 영업손실 발생,00353230,0
192240,나이코,20161223,상장폐지 신청('16.12.9),00967778,0
185280,이푸른,20161205,지정자문인 선임계약 해지 후 30일이내 미체결(2016.11.21限),00893923,0
011720,현대페인트,20161121,감사의견 의견거절,00164955,0
053810,아이팩토리,20160919,감사의견 거절(감사범위 제한 및 기업회계기준 위배),00351047,0
037340,씨엘인터내셔널,20160908,2반기 연속 자본잠식률 50% 이상,00241236,0
074150,엠제이비,20160905,감사의견거절(감사범위 제한),00418476,0
207230,디와이엘엔제이,20160726,지정자문인 선임계약의 해지한 날의 다음날부터 30일이내(2016.07.12限) 지정자문인 선임계약 미체결,00959265,0
082390,피엘에이,20160725,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,00496003,0
103650,에이치앤아이,20160714,최종부도 발생,00678281,0
179440,피엠에스,20160707,상장폐지 신청('16.6.14),00872850,0
086200,제이앤유글로벌,20160509,감사의견거절(감사범위 제한),00413824,0
078780,아이디에스,20160428,'14사업연도 자본잠식률 50%이상 사유로 관리종목 지정 후 '15사업연도 반기 감사의견 거절,00446460,0
051310,포스코플랜텍,20160415,자본전액잠식,00181934,0
065270,플렉스컴,20160412,자본전액잠식,00364926,0
151750,테라텍,20160223,상장폐지 신청('16.02.01),00665630,0
111610,승화프리텍,20160125,"기업의 계속성, 경영의 투명성 또는 그 밖에 코스닥시장의 건전성 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정",00609254,0
950010,평산차업 KDR,20151105,시가총액 미달,00599230,0
121550,코크렙15호,20151016,매출액 미달(50억원 미만) 2년 계속,00788807,0
